Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-07 14:50:00+05:30,19391.05078125,19400.650390625,19389.05078125,19395.599609375,19395.599609375,0
2023-11-07 14:55:00+05:30,19396.349609375,19403.30078125,19395.099609375,19398.44921875,19398.44921875,0
2023-11-07 15:00:00+05:30,19409.05078125,19409.94921875,19398.150390625,19405.0,19405.0,0
2023-11-07 15:05:00+05:30,19405.30078125,19411.30078125,19395.849609375,19397.849609375,19397.849609375,0
2023-11-07 15:10:00+05:30,19398.75,19400.849609375,19393.75,19398.05078125,19398.05078125,0
2023-11-07 15:15:00+05:30,19398.150390625,19411.849609375,19395.19921875,19411.5,19411.5,0
2023-11-07 15:20:00+05:30,19411.30078125,19419.650390625,19410.25,19417.75,19417.75,0
2023-11-07 15:25:00+05:30,19418.099609375,19422.55078125,19410.19921875,19417.19921875,19417.19921875,0
2023-11-08 09:15:00+05:30,19449.599609375,19453.599609375,19410.650390625,19414.69921875,19414.69921875,0
2023-11-08 09:20:00+05:30,19414.69921875,19425.599609375,19403.849609375,19421.650390625,19421.650390625,0
2023-11-08 09:25:00+05:30,19422.69921875,19436.5,19419.30078125,19434.599609375,19434.599609375,0
2023-11-08 09:30:00+05:30,19434.25,19440.400390625,19416.5,19417.599609375,19417.599609375,0
2023-11-08 09:35:00+05:30,19419.599609375,19424.349609375,19412.30078125,19418.44921875,19418.44921875,0
2023-11-08 09:40:00+05:30,19418.900390625,19428.55078125,19417.44921875,19425.349609375,19425.349609375,0
2023-11-08 09:45:00+05:30,19425.94921875,19431.400390625,19419.349609375,19420.849609375,19420.849609375,0
2023-11-08 09:50:00+05:30,19421.5,19430.05078125,19420.25,19429.55078125,19429.55078125,0
2023-11-08 09:55:00+05:30,19428.30078125,19449.349609375,19428.30078125,19444.0,19444.0,0
2023-11-08 10:00:00+05:30,19443.900390625,19451.44921875,19442.900390625,19450.05078125,19450.05078125,0
2023-11-08 10:05:00+05:30,19450.30078125,19453.25,19429.599609375,19429.80078125,19429.80078125,0
2023-11-08 10:10:00+05:30,19430.099609375,19437.19921875,19427.19921875,19427.19921875,19427.19921875,0
2023-11-08 10:15:00+05:30,19427.849609375,19437.150390625,19427.55078125,19433.849609375,19433.849609375,0
2023-11-08 10:20:00+05:30,19433.80078125,19446.349609375,19432.75,19445.25,19445.25,0
2023-11-08 10:25:00+05:30,19444.80078125,19446.5,19421.94921875,19424.849609375,19424.849609375,0
2023-11-08 10:30:00+05:30,19424.0,19431.80078125,19416.55078125,19425.19921875,19425.19921875,0
2023-11-08 10:35:00+05:30,19425.099609375,19438.099609375,19425.05078125,19434.80078125,19434.80078125,0
2023-11-08 10:40:00+05:30,19435.55078125,19437.099609375,19428.900390625,19433.349609375,19433.349609375,0
2023-11-08 10:45:00+05:30,19433.69921875,19436.69921875,19431.25,19435.69921875,19435.69921875,0
2023-11-08 10:50:00+05:30,19435.849609375,19438.349609375,19433.650390625,19435.5,19435.5,0
2023-11-08 10:55:00+05:30,19435.650390625,19436.05078125,19423.099609375,19428.650390625,19428.650390625,0
2023-11-08 11:00:00+05:30,19428.19921875,19429.69921875,19419.19921875,19426.55078125,19426.55078125,0
2023-11-08 11:05:00+05:30,19427.05078125,19429.25,19421.349609375,19422.5,19422.5,0
2023-11-08 11:10:00+05:30,19421.69921875,19423.099609375,19401.650390625,19408.19921875,19408.19921875,0
2023-11-08 11:15:00+05:30,19407.94921875,19412.849609375,19404.650390625,19409.25,19409.25,0
2023-11-08 11:20:00+05:30,19409.349609375,19424.19921875,19409.349609375,19422.55078125,19422.55078125,0
2023-11-08 11:25:00+05:30,19422.69921875,19432.400390625,19418.94921875,19432.400390625,19432.400390625,0
2023-11-08 11:30:00+05:30,19432.150390625,19435.69921875,19426.5,19427.0,19427.0,0
2023-11-08 11:35:00+05:30,19426.5,19437.30078125,19425.599609375,19435.44921875,19435.44921875,0
2023-11-08 11:40:00+05:30,19435.5,19440.44921875,19432.0,19438.44921875,19438.44921875,0
2023-11-08 11:45:00+05:30,19438.650390625,19440.650390625,19433.55078125,19436.80078125,19436.80078125,0
2023-11-08 11:50:00+05:30,19436.900390625,19443.75,19428.5,19430.75,19430.75,0
2023-11-08 11:55:00+05:30,19430.69921875,19432.0,19426.80078125,19431.5,19431.5,0
2023-11-08 12:00:00+05:30,19431.30078125,19437.0,19430.55078125,19432.69921875,19432.69921875,0
2023-11-08 12:05:00+05:30,19432.650390625,19439.94921875,19431.19921875,19437.5,19437.5,0
2023-11-08 12:10:00+05:30,19437.400390625,19439.75,19432.849609375,19439.599609375,19439.599609375,0
2023-11-08 12:15:00+05:30,19438.75,19441.19921875,19432.44921875,19435.650390625,19435.650390625,0
2023-11-08 12:20:00+05:30,19436.150390625,19437.94921875,19426.25,19432.69921875,19432.69921875,0
2023-11-08 12:25:00+05:30,19432.55078125,19437.44921875,19430.25,19434.80078125,19434.80078125,0
2023-11-08 12:30:00+05:30,19435.30078125,19439.900390625,19430.44921875,19431.650390625,19431.650390625,0
2023-11-08 12:35:00+05:30,19431.44921875,19433.25,19424.650390625,19427.05078125,19427.05078125,0
2023-11-08 12:40:00+05:30,19428.94921875,19433.900390625,19427.849609375,19430.69921875,19430.69921875,0
2023-11-08 12:45:00+05:30,19430.80078125,19435.75,19428.5,19432.94921875,19432.94921875,0
2023-11-08 12:50:00+05:30,19433.0,19438.55078125,19431.099609375,19432.30078125,19432.30078125,0
2023-11-08 12:55:00+05:30,19432.150390625,19438.599609375,19421.099609375,19437.5,19437.5,0
2023-11-08 13:00:00+05:30,19437.400390625,19439.650390625,19435.55078125,19436.900390625,19436.900390625,0
2023-11-08 13:05:00+05:30,19437.0,19442.55078125,19434.19921875,19441.150390625,19441.150390625,0
2023-11-08 13:10:00+05:30,19441.25,19448.150390625,19439.150390625,19448.05078125,19448.05078125,0
2023-11-08 13:15:00+05:30,19447.69921875,19456.69921875,19446.05078125,19452.900390625,19452.900390625,0
2023-11-08 13:20:00+05:30,19451.94921875,19463.19921875,19451.400390625,19453.25,19453.25,0
2023-11-08 13:25:00+05:30,19452.900390625,19456.25,19443.25,19452.75,19452.75,0
2023-11-08 13:30:00+05:30,19453.19921875,19456.5,19448.150390625,19452.5,19452.5,0
2023-11-08 13:35:00+05:30,19451.5,19461.650390625,19451.150390625,19458.150390625,19458.150390625,0
2023-11-08 13:40:00+05:30,19458.900390625,19459.099609375,19450.849609375,19454.349609375,19454.349609375,0
2023-11-08 13:45:00+05:30,19454.69921875,19459.55078125,19450.349609375,19453.400390625,19453.400390625,0
2023-11-08 13:50:00+05:30,19452.94921875,19459.099609375,19451.05078125,19458.44921875,19458.44921875,0
2023-11-08 13:55:00+05:30,19458.25,19461.599609375,19454.900390625,19461.599609375,19461.599609375,0
2023-11-08 14:00:00+05:30,19461.349609375,19464.30078125,19457.75,19462.849609375,19462.849609375,0
2023-11-08 14:05:00+05:30,19463.099609375,19463.55078125,19447.25,19455.69921875,19455.69921875,0
2023-11-08 14:10:00+05:30,19455.099609375,19457.900390625,19440.650390625,19441.400390625,19441.400390625,0
2023-11-08 14:15:00+05:30,19441.0,19448.30078125,19431.19921875,19436.19921875,19436.19921875,0
2023-11-08 14:20:00+05:30,19435.44921875,19439.80078125,19428.80078125,19433.05078125,19433.05078125,0
2023-11-08 14:25:00+05:30,19433.05078125,19435.400390625,19428.150390625,19430.75,19430.75,0
2023-11-08 14:30:00+05:30,19430.94921875,19433.150390625,19414.69921875,19421.94921875,19421.94921875,0
2023-11-08 14:35:00+05:30,19422.0,19430.0,19418.599609375,19427.400390625,19427.400390625,0
2023-11-08 14:40:00+05:30,19427.44921875,19430.099609375,19422.5,19424.400390625,19424.400390625,0
2023-11-08 14:45:00+05:30,19425.25,19430.55078125,19421.0,19423.80078125,19423.80078125,0
2023-11-08 14:50:00+05:30,19423.400390625,19434.19921875,19422.650390625,19431.0,19431.0,0
2023-11-08 14:55:00+05:30,19430.650390625,19434.599609375,19425.94921875,19433.349609375,19433.349609375,0
2023-11-08 15:00:00+05:30,19430.05078125,19449.19921875,19430.05078125,19442.75,19442.75,0
2023-11-08 15:05:00+05:30,19442.69921875,19445.75,19437.099609375,19439.44921875,19439.44921875,0
2023-11-08 15:10:00+05:30,19440.05078125,19450.150390625,19439.80078125,19449.30078125,19449.30078125,0
2023-11-08 15:15:00+05:30,19449.650390625,19450.650390625,19444.849609375,19448.400390625,19448.400390625,0
2023-11-08 15:20:00+05:30,19448.650390625,19449.30078125,19438.599609375,19440.75,19440.75,0
2023-11-08 15:25:00+05:30,19440.400390625,19445.650390625,19430.25,19436.44921875,19436.44921875,0
2023-11-09 09:15:00+05:30,19457.400390625,19457.400390625,19412.94921875,19413.30078125,19413.30078125,0
2023-11-09 09:20:00+05:30,19413.30078125,19428.69921875,19409.849609375,19427.44921875,19427.44921875,0
2023-11-09 09:25:00+05:30,19427.75,19440.849609375,19422.19921875,19440.849609375,19440.849609375,0
2023-11-09 09:30:00+05:30,19441.05078125,19444.849609375,19417.69921875,19420.30078125,19420.30078125,0
2023-11-09 09:35:00+05:30,19420.30078125,19428.94921875,19420.25,19426.69921875,19426.69921875,0
2023-11-09 09:40:00+05:30,19426.150390625,19427.75,19417.44921875,19427.44921875,19427.44921875,0
2023-11-09 09:45:00+05:30,19427.80078125,19432.400390625,19421.650390625,19423.19921875,19423.19921875,0
2023-11-09 09:50:00+05:30,19423.19921875,19437.25,19403.650390625,19436.0,19436.0,0
2023-11-09 09:55:00+05:30,19435.900390625,19442.849609375,19431.5,19437.5,19437.5,0
2023-11-09 10:00:00+05:30,19437.900390625,19449.25,19436.30078125,19448.94921875,19448.94921875,0
2023-11-09 10:05:00+05:30,19449.25,19452.19921875,19439.849609375,19445.849609375,19445.849609375,0
2023-11-09 10:10:00+05:30,19445.05078125,19448.19921875,19442.25,19447.650390625,19447.650390625,0
2023-11-09 10:15:00+05:30,19447.30078125,19451.69921875,19439.150390625,19444.75,19444.75,0
2023-11-09 10:20:00+05:30,19443.599609375,19448.150390625,19440.650390625,19447.150390625,19447.150390625,0
2023-11-09 10:25:00+05:30,19446.55078125,19446.55078125,19416.650390625,19425.05078125,19425.05078125,0
2023-11-09 10:30:00+05:30,19425.19921875,19429.19921875,19416.25,19416.25,19416.25,0
2023-11-09 10:35:00+05:30,19416.599609375,19431.849609375,19414.75,19424.0,19424.0,0
2023-11-09 10:40:00+05:30,19424.599609375,19431.19921875,19413.69921875,19423.849609375,19423.849609375,0
2023-11-09 10:45:00+05:30,19424.5,19426.349609375,19418.44921875,19425.19921875,19425.19921875,0
2023-11-09 10:50:00+05:30,19425.0,19430.94921875,19421.44921875,19426.5,19426.5,0
2023-11-09 10:55:00+05:30,19426.400390625,19431.69921875,19423.94921875,19429.19921875,19429.19921875,0
2023-11-09 11:00:00+05:30,19429.19921875,19434.849609375,19425.849609375,19434.349609375,19434.349609375,0
2023-11-09 11:05:00+05:30,19434.19921875,19438.75,19428.44921875,19436.94921875,19436.94921875,0
2023-11-09 11:10:00+05:30,19436.30078125,19438.0,19431.0,19431.69921875,19431.69921875,0
2023-11-09 11:15:00+05:30,19433.599609375,19440.400390625,19427.25,19431.650390625,19431.650390625,0
2023-11-09 11:20:00+05:30,19431.80078125,19439.599609375,19431.099609375,19438.19921875,19438.19921875,0
2023-11-09 11:25:00+05:30,19438.349609375,19453.650390625,19437.05078125,19452.599609375,19452.599609375,0
2023-11-09 11:30:00+05:30,19452.150390625,19454.900390625,19445.599609375,19451.099609375,19451.099609375,0
2023-11-09 11:35:00+05:30,19451.400390625,19452.400390625,19444.80078125,19446.5,19446.5,0
2023-11-09 11:40:00+05:30,19447.5,19452.400390625,19445.05078125,19451.400390625,19451.400390625,0
2023-11-09 11:45:00+05:30,19451.75,19459.05078125,19433.150390625,19459.05078125,19459.05078125,0
2023-11-09 11:50:00+05:30,19459.75,19459.75,19449.80078125,19454.94921875,19454.94921875,0
2023-11-09 11:55:00+05:30,19454.94921875,19457.650390625,19442.849609375,19454.900390625,19454.900390625,0
2023-11-09 12:00:00+05:30,19454.150390625,19458.19921875,19440.099609375,19450.05078125,19450.05078125,0
2023-11-09 12:05:00+05:30,19450.650390625,19456.44921875,19438.19921875,19450.69921875,19450.69921875,0
2023-11-09 12:10:00+05:30,19451.150390625,19452.05078125,19443.150390625,19445.349609375,19445.349609375,0
2023-11-09 12:15:00+05:30,19445.55078125,19448.19921875,19442.25,19444.94921875,19444.94921875,0
2023-11-09 12:20:00+05:30,19445.400390625,19453.5,19444.5,19448.44921875,19448.44921875,0
2023-11-09 12:25:00+05:30,19448.900390625,19449.94921875,19434.650390625,19437.30078125,19437.30078125,0
2023-11-09 12:30:00+05:30,19438.05078125,19450.55078125,19437.30078125,19443.849609375,19443.849609375,0
2023-11-09 12:35:00+05:30,19444.25,19446.0,19441.55078125,19444.75,19444.75,0
2023-11-09 12:40:00+05:30,19444.19921875,19445.5,19436.55078125,19438.349609375,19438.349609375,0
2023-11-09 12:45:00+05:30,19437.849609375,19443.650390625,19431.349609375,19435.0,19435.0,0
